Name,Link,Name,YOB,Date,Competition,Placing,Division,Weightclass,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points
SCOTT SULLIVAN,competitions-view?id=736,SCOTT SULLIVAN,1986,11/01/2014,Hudson Natural Open,1.,R-O,-75,74.30,229.1,,,152,,,249.5,,,630.6,452.33
SCOTT SULLIVAN,competitions-view?id=860,SCOTT SULLIVAN,1986,07/17/2014,2014 Raw Nationals,2.,R-O,-74,73.70,207.5,227.5,-235,150,-160,160,247.5,262.5,-267.5,650,468.91
SCOTT SULLIVAN,competitions-view?id=338,SCOTT SULLIVAN,1986,02/01/2014,2014 MN State Meet & Midwest Open Championships,2.,R-O,-75,74.70,200,,,155,,,265,,,620,443.05
Dorian Parris,competitions-view?id=1354,Dorian Parris,1992,10/13/2016,Raw Nationals 2016,9.,R-O,-74,71.98,230,240,-242.5,-145,145,-165,220,230,240,625,458.69
Dorian Parris,competitions-view?id=1188,Dorian Parris,1992,04/09/2016,Texas State Championships,1.,R-O,-74,74.00,237.5,-250.5,-250.5,152.5,157.5,160,250,262.5,267.5,665,478.33
Dorian Parris,competitions-view?id=992,Dorian Parris,1992,10/15/2015,2015 Raw Nationals,2.,R-O,-74,72.60,227.5,235,240,142.5,152.5,160,240,255,-260,655,477.69
Dorian Parris,competitions-view?id=867,Dorian Parris,1992,04/25/2015,2015 USAPL Texas State Championships,1.,R-O,-74,71.70,215,225,232.5,142.5,152.5,-157.5,-237.5,237.5,-252.5,622.5,458.16
Dorian Parris,competitions-view?id=456,Dorian Parris,1992,01/01/2013,Aggie Showdown - 2/23/13,-,R-JR,-75,68.80,170,,,110,,,205,,,485,368.36
Dorian Parris,competitions-view?id=474,Dorian Parris,1992,01/01/2013,2013 USAPL Texas State Championships - 20 Apr,-,R-JR,-75,69.50,185,,,137.5,,,207.5,,,530,399.36
Josiah Harris,competitions-view?id=1354,Josiah Harris,1989,10/13/2016,Raw Nationals 2016,10.,R-O,-74,72.64,202.5,207.5,210,157.5,162.5,165,235,-245,245,620,451.98
Josiah Harris,competitions-view?id=1300,Josiah Harris,1989,08/13/2016,Juggernaut Summer Showdown,1.,R-O,-74,72.70,207.5,220,227.5,160,-172.5,-172.5,235,245,255,642.5,468.06
Josiah Harris,competitions-view?id=992,Josiah Harris,1989,10/15/2015,2015 Raw Nationals,8.,R-O,-74,72.10,192.5,207.5,212.5,147.5,-157.5,157.5,220,235,,605,443.47
Josiah Harris,competitions-view?id=906,Josiah Harris,1989,06/27/2015,USAPL NorCal Open,1.,R-O,-74,73.10,185,200,210,145,155,167.5,220,235,,612.5,444.43
Ariel Merivil,competitions-view?id=1354,Ariel Merivil,1983,10/13/2016,Raw Nationals 2016,11.,R-O,-74,72.36,195,212.5,215,127.5,-142.5,142.5,227.5,247.5,260,617.5,451.39
Ariel Merivil,competitions-view?id=1283,Ariel Merivil,1983,07/23/2016,"Border Bash ""Alabama vs Georgia""",1.,R-O,-74,73.90,182.5,197.5,207.5,122.5,132.5,142.5,-212.5,217.5,247.5,597.5,430.20
Ariel Merivil,competitions-view?id=1214,Ariel Merivil,1983,05/07/2016,Lift for Life,3.,R-O,-74,73.00,177.5,190,202.5,122.5,130,137.5,215,230,245,585,424.94
Ariel Merivil,competitions-view?id=1097,Ariel Merivil,1983,02/13/2016,USA Powerlifting Citadel Nutrition Open,2.,R-O,-74,73.20,172.5,182.5,190,-117.5,130,-142.5,202.5,227.5,235,555,402.32
Andrew Sandoval,competitions-view?id=1354,Andrew Sandoval,1992,10/13/2016,Raw Nationals 2016,12.,R-O,-74,73.52,190,205,210,152.5,157.5,-160,235,247.5,-257.5,615,444.46
Andrew Sandoval,competitions-view?id=1182,Andrew Sandoval,1992,04/14/2016,2016 USA Powerlifting Collegiate Nationals,2.,R-C,-74,71.80,190,205,-212.5,142.5,150,-155,230,237.5,247.5,602.5,442.96
Andrew Sandoval,competitions-view?id=1020,Andrew Sandoval,1992,11/07/2015,USAPL Raw Collegiate Cup,1.,R-JR,-74,73.00,190,202.5,212.5,135,145,155,225,242.5,-250,610,443.10
Andrew Sandoval,competitions-view?id=993,Andrew Sandoval,1992,09/26/2015,Iron Wars,1.,R-C,-74,72.70,175,190,200,135,140,147.5,215,230,242.5,590,429.82
Andrew Sandoval,competitions-view?id=784,Andrew Sandoval,1992,03/08/2015,2015 Texas Strength Classic,1.,R-JR,-74,71.90,192.5,,,140,,,242.5,,,575,422.34
Phillip Brown,competitions-view?id=1354,Phillip Brown,1987,10/13/2016,Raw Nationals 2016,14.,R-O,-74,69.98,220,-230,,145,-150,,227.5,240,245,610,457.26
Phillip Brown,competitions-view?id=1283,Phillip Brown,1987,07/23/2016,"Border Bash ""Alabama vs Georgia""",1.,R-O,-66,65.90,-200,205,-220,137.5,-140,,215,235,-242.5,577.5,454.03
Phillip Brown,competitions-view?id=1257,Phillip Brown,1987,06/10/2016,Summer Showdown,1.,R-O,-74,69.50,,,,,,,192.5,207.5,220,220,165.77
Phillip Brown,competitions-view?id=1165,Phillip Brown,1987,04/02/2016,Georgia Spring Open,1.,R-O,-66,65.80,205,-210,,140,-147.5,-147.5,185,215,232.5,577.5,454.61
Phillip Brown,competitions-view?id=1057,Phillip Brown,1987,12/12/2015,USA Powerlifting Georgia & Southern States,2.,R-O,-74,73.60,200,210,220,140,145,-152.5,205,217.5,225,590,426.04
Phillip Brown,competitions-view?id=375,Phillip Brown,1987,01/25/2014,USAPL GA Winter Classic & Single Ply Invitational,2.,R-O,-75,74.60,,,,135,,,197.5,,,332.5,237.80
Rodney Alexander,competitions-view?id=1354,Rodney Alexander,1987,10/13/2016,Raw Nationals 2016,15.,R-O,-74,71.74,195,210,215,127.5,137.5,-140,222.5,235,247.5,600,441.42
Rodney Alexander,competitions-view?id=1249,Rodney Alexander,1987,06/04/2016,2016 North Carolina State Championships,2.,R-O,-74,72.90,197.5,210,215,132.5,140,145,245,-260,-260,605,439.90
Rodney Alexander,competitions-view?id=1149,Rodney Alexander,1987,03/19/2016,USA Powerlifting Battle on the Border X,1.,R-O,-74,72.50,195,-205,212.5,130,140,142.5,215,230,242.5,597.5,436.18
Rodney Alexander,competitions-view?id=1001,Rodney Alexander,1987,11/07/2015,USAPL Fall Festival of Power,1.,R-O,-74,71.00,,,,130,140,142.5,,,,142.5,105.65
Rodney Alexander,competitions-view?id=854,Rodney Alexander,1987,05/30/2015,2015 USAPL North Carolina State Championships,1.,R-O,-74,71.10,-195,210,212.5,127.5,-135,-135,195,207.5,215,555,411.03
Rodney Alexander,competitions-view?id=793,Rodney Alexander,1987,03/21/2015,Battle on the Border IX,4.,R-O,-83,76.50,207.5,,,135,,,192.5,,,535,376.05
Sean Santos,competitions-view?id=1354,Sean Santos,1990,10/13/2016,Raw Nationals 2016,20.,R-O,-74,69.84,185,195,-197.5,-130,135,-137.5,245,260,-265,590,442.91
Sean Santos,competitions-view?id=1214,Sean Santos,1990,05/07/2016,Lift for Life,2.,R-O,-74,72.50,187.5,195,202.5,127.5,-132.5,137.5,232.5,247.5,257.5,597.5,436.18
Sean Santos,competitions-view?id=1047,Sean Santos,1990,12/13/2015,2015 Southeastern USA Regional Championships,1.,R-O,-74,72.30,170,180,187.5,122.5,127.5,130,225,237.5,250,567.5,415.13
Sean Santos,competitions-view?id=889,Sean Santos,1990,07/25/2015,Central Florida Championship,1.,R-O,-74,71.10,160,175,-177.5,120,-127.5,-127.5,220,235,242.5,537.5,398.07
Matthew Sowards,competitions-view?id=1354,Matthew Sowards,1979,10/13/2016,Raw Nationals 2016,22.,R-O,-74,72.36,185,-195,-195,142.5,150,155,225,237.5,245,585,427.64
Matthew Sowards,competitions-view?id=1292,Matthew Sowards,1979,07/30/2016,Ohio State Championship,1.,R-O,-74,72.60,,,,145,-152.5,-152.5,215,230,237.5,382.5,278.96
Matthew Sowards,competitions-view?id=1169,Matthew Sowards,1979,03/19/2016,USA Powerlifting Military Nationals,1.,R-O,-74,72.60,175,185,-190,145,-152.5,152.5,215,227.5,235,572.5,417.52
Matthew Sowards,competitions-view?id=912,Matthew Sowards,1979,06/06/2015,KS Heavy Metal Open,1.,R-O,-74,72.90,,,185,,,145,,,225,555,403.54
Matthew Sowards,competitions-view?id=867,Matthew Sowards,1979,04/25/2015,2015 USAPL Texas State Championships,3.,R-O,-74,73.00,-180,180,-190,145,-152.5,-152.5,215,-230,,540,392.26
Anas Anbar,competitions-view?id=1354,Anas Anbar,1992,10/13/2016,Raw Nationals 2016,23.,R-O,-74,72.70,190,197.5,-205,137.5,145,-147.5,217.5,225,240,582.5,424.35
Anas Anbar,competitions-view?id=992,Anas Anbar,1992,10/15/2015,2015 Raw Nationals,6.,R-JR,-66,65.90,172.5,180,190,112.5,120,130,195,212.5,-222.5,532.5,418.65
Anas Anbar,competitions-view?id=1252,Anas Anbar,1992,07/11/2015,2015 Summer Power Fest,1.,R-JR,-66,66.00,167.5,172.5,182.5,112.5,-122.5,-122.5,195,207.5,215,510,400.45
Anas Anbar,competitions-view?id=750,Anas Anbar,1992,12/13/2014,2014 Holiday Classic,2.,R-O,-67.5,66.70,167.5,,,120,,,195,,,482.5,375.63
Duy Tran,competitions-view?id=1354,Duy Tran,1989,10/13/2016,Raw Nationals 2016,25.,R-O,-74,73.62,180,190,200,122.5,130,-137.5,200,220,235,565,407.93
Duy Tran,competitions-view?id=1277,Duy Tran,1989,07/16/2016,2016 California State Games,2.,R-O,-74,73.00,185,197.5,-205,117.5,125,132.5,227.5,-240,-240,557.5,404.97
Duy Tran,competitions-view?id=906,Duy Tran,1989,06/27/2015,USAPL NorCal Open,2.,R-O,-74,74.00,182.5,190,190,105,112.5,115,220,230,235,540,388.42
Derrick Chance,competitions-view?id=1354,Derrick Chance,1989,10/13/2016,Raw Nationals 2016,26.,R-O,-74,72.24,-195,-195,195,-140,140,-147.5,225,-232.5,-232.5,560,409.86
Derrick Chance,competitions-view?id=1190,Derrick Chance,1989,04/16/2016,2016 Equinox Open,2.,R-O,-74,73.70,192.5,-205,-205,130,137.5,-142.5,225,-235,-235,555,400.38
Derrick Chance,competitions-view?id=1158,Derrick Chance,1989,03/05/2016,2016 USA Powerlifting Terrapin Open,2.,R-O,-74,72.30,195,-205,-205,125,130,135,225,235,-237.5,565,413.30
Derrick Chance,competitions-view?id=1022,Derrick Chance,1989,11/21/2015,USA Powerlifting Maryland State Championship,1.,R-O,-74,72.40,175,185,-192.5,125,130,-137.5,215,225,-230,540,394.58
Derrick Chance,competitions-view?id=921,Derrick Chance,1989,08/29/2015,USAPL Bench Press Nationals,3.,R-O,-74,72.40,,,,115,122.5,127.5,,,,127.5,93.16
Derrick Chance,competitions-view?id=905,Derrick Chance,1989,05/16/2015,015 USAPL Pennsylvania State Bench Press and Deadlift,3.,R-O,-74,72.20,-165,165,170,117.5,125,-127.5,-222.5,-222.5,-222.5,0,0.00
Derrick Chance,competitions-view?id=1612,Derrick Chance,1989,04/11/2015,2015 Equinox Open,4.,R-O,-74,71.00,155,167.5,-172.5,117.5,122.5,-130,215,222.5,-232.5,512.5,379.97
Dustin Hayes,competitions-view?id=1354,Dustin Hayes,1989,10/13/2016,Raw Nationals 2016,27.,R-O,-74,73.42,205,-215,-215,-137.5,140,-150,205,210,215,560,405.10
Dustin Hayes,competitions-view?id=1198,Dustin Hayes,1989,04/30/2016,SBWC Spring Classic,8.,R-O,-83,81.40,195,215,-227.5,137.5,150,-155,202.5,215,225,590,398.49
Ethan Hetzler,competitions-view?id=1354,Ethan Hetzler,1992,10/13/2016,Raw Nationals 2016,28.,R-O,-74,73.02,172.5,185,-190,135,142.5,-145,220,-230,230,557.5,404.86
Ethan Hetzler,competitions-view?id=992,Ethan Hetzler,1992,10/15/2015,2015 Raw Nationals,18.,R-JR,-74,73.00,180,-190,-190,135,140,-145,225,-227.5,,545,395.89
Ethan Hetzler,competitions-view?id=752,Ethan Hetzler,1992,12/12/2014,American Open,1.,R-JR,-74,73.20,185,,,125,,,225,,,535,387.82
Ethan Hetzler,competitions-view?id=392,Ethan Hetzler,1992,05/10/2014,2014 Hoosier Open,1.,R-JR,-75,73.70,192.5,,,137.5,,,215,,,545,393.16
Matthew Taylor,competitions-view?id=1354,Matthew Taylor,1995,10/13/2016,Raw Nationals 2016,29.,R-O,-74,73.52,187.5,200,205,132.5,142.5,-150,202.5,207.5,-212.5,555,401.10
Matthew Taylor,competitions-view?id=1220,Matthew Taylor,1995,05/14/2016,Westchester Championships,1.,R-JR,-74,73.50,182.5,-200,-205,130,137.5,147.5,197.5,210,-227.5,540,390.31
Zachary Nelson,competitions-view?id=1354,Zachary Nelson,1990,10/13/2016,Raw Nationals 2016,30.,R-O,-74,73.04,185,195,200,130,135,137.5,195,205,212.5,550,399.36
Zachary Nelson,competitions-view?id=1166,Zachary Nelson,1990,03/20/2016,2016 USA Powerlifting Orlando Open Championships,2.,R-O,-74,70.50,172.5,185,190,120,127.5,132.5,182.5,202.5,-210,525,391.28
Zachary Nelson,competitions-view?id=756,Zachary Nelson,1990,11/16/2014,2014 Florida Collegiate,1.,R-O,-67.5,65.80,155,,,112.5,,,192.5,,,460,362.11
Zachary Nelson,competitions-view?id=413,Zachary Nelson,1990,06/14/2014,2014 USAPL Central Florida Open Powerlifting Championships,2.,R-JR,-75,68.20,167.5,,,115,,,187.5,,,470,359.41
Zachary Nelson,competitions-view?id=534,Zachary Nelson,1990,01/01/2013,2013 USAPL Southeastern USA Regional Championships,-,R-JR,-67.5,64.30,142.5,,,110,,,165,,,417.5,335.04
Stephen Chen,competitions-view?id=1354,Stephen Chen,1992,10/13/2016,Raw Nationals 2016,31.,R-O,-74,71.50,-182.5,182.5,192.5,122.5,-130,-130,215,227.5,,542.5,400.09
Stephen Chen,competitions-view?id=1114,Stephen Chen,1992,02/20/2016,USA Powerlifting Alabama State Championships,1.,R-JR,-74,72.00,175,182.5,192.5,115,122.5,127.5,215,227.5,237.5,557.5,409.04
Stephen Chen,competitions-view?id=871,Stephen Chen,1992,08/29/2015,Music City Open,3.,R-JR,-74,72.50,170,182.5,-185,-125,-125,-125,212.5,220,227.5,0,0.00
Wilmer Serrano,competitions-view?id=1354,Wilmer Serrano,1990,10/13/2016,Raw Nationals 2016,33.,R-O,-74,71.00,162.5,175,-187.5,130,137.5,-145,192.5,210,220,532.5,394.80
Wilmer Serrano,competitions-view?id=1169,Wilmer Serrano,1990,03/19/2016,USA Powerlifting Military Nationals,2.,R-O,-74,72.50,155,172.5,-185,127.5,140,147.5,192.5,207.5,227.5,547.5,399.68
Sean Collins,competitions-view?id=1354,Sean Collins,1990,10/13/2016,Raw Nationals 2016,34.,R-O,-74,72.26,180,187.5,195,122.5,125,-127.5,202.5,212.5,-217.5,532.5,389.68
Sean Collins,competitions-view?id=1312,Sean Collins,1990,08/27/2016,Newport Open,2.,R-O,-93,83.40,212.5,227.5,237.5,142.5,152.5,-160,230,247.5,265,655,435.97
Sean Collins,competitions-view?id=1198,Sean Collins,1990,04/30/2016,SBWC Spring Classic,7.,R-O,-74,71.40,182.5,192.5,-202.5,115,120,122.5,195,210,-220,525,387.61
Sean Collins,competitions-view?id=1174,Sean Collins,1990,08/15/2015,2015 USAPL Limitless Championship,2.,R-O,-74,73.00,160,172,182.5,-115,122.5,-130,200,220,227.5,532.5,386.81
Sean Collins,competitions-view?id=752,Sean Collins,1990,12/12/2014,American Open,11.,R-O,-83,77.40,190,,,112.5,,,192.5,,,495,345.26
Alvin Lapitan,competitions-view?id=1354,Alvin Lapitan,1979,10/13/2016,Raw Nationals 2016,35.,R-O,-74,74.00,165,175,180,115,-120,-120,215,227.5,232.5,527.5,379.43
Alvin Lapitan,competitions-view?id=1304,Alvin Lapitan,1979,08/06/2016,Summer Classic,2.,R-O,-74,73.80,170,175,-177.5,110,115,-120,222.5,232.5,-237.5,522.5,376.57
Alvin Lapitan,competitions-view?id=1275,Alvin Lapitan,1979,07/16/2016,2016 Virginia Beach Battle,2.,R-O,-74,73.90,170,-180,-180,110,117.5,-122.5,220,-235,-235,507.5,365.40
Josh Pelc,competitions-view?id=1354,Josh Pelc,1986,10/13/2016,Raw Nationals 2016,36.,R-O,-74,72.90,180,192.5,-197.5,112.5,117.5,-125,215,-237.5,-237.5,525,381.73
Josh Pelc,competitions-view?id=1311,Josh Pelc,1986,08/20/2016,Maryland State Championship,4.,R-O,-74,73.50,182.5,190,197.5,110,115,122.5,215,227.5,240,560,404.77
Josh Pelc,competitions-view?id=1190,Josh Pelc,1986,04/16/2016,2016 Equinox Open,3.,R-O,-74,72.70,187.5,192.5,195,117.5,-120,-120,230,235,237.5,550,400.68
Josh Pelc,competitions-view?id=1105,Josh Pelc,1986,02/06/2016,2016 USA Powerlifting Winter Open Championship,1.,R-O,-74,73.80,180,187.5,192.5,115,120,-122.5,215,227.5,230,542.5,390.98
Josh Pelc,competitions-view?id=985,Josh Pelc,1986,09/20/2015,2015 USAPL Colosseum Clash,2.,R-O,-74,73.90,,,,105,110,115,185,210,-227.5,325,234.00
Jeffrey Hammond,competitions-view?id=1354,Jeffrey Hammond,1997,10/13/2016,Raw Nationals 2016,37.,R-O,-74,72.02,162.5,170,185,105,110,-120,195,205,222.5,517.5,379.64
Jeffrey Hammond,competitions-view?id=1305,Jeffrey Hammond,1997,08/13/2016,3rd Annual NoVa Open,1.,R-T3,-74,71.20,157.5,175,182.5,100,107.5,115,205,225,237.5,535,395.79
Richard Jarin,competitions-view?id=1354,Richard Jarin,1985,10/13/2016,Raw Nationals 2016,38.,R-O,-74,71.98,160,175,-190,110,120,-130,205,220,-230,515,377.96
Richard Jarin,competitions-view?id=1158,Richard Jarin,1985,03/05/2016,2016 USA Powerlifting Terrapin Open,3.,R-O,-74,73.10,172.5,185,-190,120,127.5,-130,212.5,227.5,-232.5,540,391.82
Richard Jarin,competitions-view?id=1022,Richard Jarin,1985,11/21/2015,USA Powerlifting Maryland State Championship,2.,R-O,-74,72.70,170,180,182.5,117.5,125,-130,210,217.5,222.5,530,386.11
Kevin Woods,competitions-view?id=1354,Kevin Woods,1988,10/13/2016,Raw Nationals 2016,39.,R-O,-74,71.92,217.5,230,-235,145,-150,-150,-247.5,-247.5,-247.5,0,0.00
Kevin Woods,competitions-view?id=1249,Kevin Woods,1988,06/04/2016,2016 North Carolina State Championships,1.,R-O,-74,73.90,220,230,235,147.5,152.5,157.5,252.5,267.5,-275,660,475.20
Kevin Woods,competitions-view?id=854,Kevin Woods,1988,05/30/2015,2015 USAPL North Carolina State Championships,2.,R-O,-83,80.50,222.5,235,-237.5,152.5,165,-170,237.5,260,-275,660,448.80
Eric Hess,competitions-view?id=1354,Eric Hess,1989,10/13/2016,Raw Nationals 2016,40.,R-O,-74,73.56,200,217.5,-222.5,147.5,155,162.5,-205,-205,-205,0,0.00
Eric Hess,competitions-view?id=1253,Eric Hess,1989,06/11/2016,Badger Open 2016,1.,R-O,-74,73.70,192.5,205,215,132.5,140,147.5,185,197.5,205,567.5,409.39
Eric Hess,competitions-view?id=1111,Eric Hess,1989,02/20/2016,USA Powerlifting 2016 Richmond Open,1.,R-JR,-93,92.50,172.5,180,190,120,-125,-125,230,237.5,-240,547.5,344.82
Eric Hess,competitions-view?id=1067,Eric Hess,1989,01/16/2016,USA Powerlifting Wisconsin State Open,3.,R-O,-83,77.20,190,-200,200,125,135,142.5,190,200,-210,542.5,379.04
Eric Hess,competitions-view?id=992,Eric Hess,1989,10/15/2015,2015 Raw Nationals,17.,R-O,-74,74.00,190,200,-202.5,125,132.5,137.5,-192.5,192.5,-195,530,381.23
Eric Hess,competitions-view?id=929,Eric Hess,1989,09/19/2015,Pure Fitness Open,1.,R-O,-83,79.10,190,200,210,125,135,145,192.5,205,-212.5,560,385.06
Eric Hess,competitions-view?id=762,Eric Hess,1989,01/17/2015,WI State Open '15,1.,R-O,-74,73.70,183.7,,,124.7,,,197.3,,,505.7,364.81
Eric Hess,competitions-view?id=500,Eric Hess,1989,07/19/2013,2013 Raw Nationals,5.,R-O,-74,73.50,190,,,140,,,202.5,,,532.5,384.89
Dexter Jones,competitions-view?id=1354,Dexter Jones,1991,10/13/2016,Raw Nationals 2016,3.,R-O,-83,80.52,235,250,262.5,172.5,180,185,267.5,280,287.5,735,499.73
Dexter Jones,competitions-view?id=1292,Dexter Jones,1991,07/30/2016,Ohio State Championship,1.,R-O,-83,79.30,222.5,235,245,167.5,180,-187.5,257.5,270,-287.5,695,477.12
John Downing,competitions-view?id=1354,John Downing,1990,10/13/2016,Raw Nationals 2016,5.,R-O,-83,82.76,250,262.5,275,155,165,172.5,250,265,-275,712.5,476.38
John Downing,competitions-view?id=1118,John Downing,1990,03/05/2016,Arnold - SlingShot Pro American,3.,R-O,-83,82.20,-270,-270,-270,155,165,-180,250,260,-265,0,0.00
John Downing,competitions-view?id=992,John Downing,1990,10/15/2015,2015 Raw Nationals,6.,R-O,-83,81.50,255,270,-275,170,177.5,-180,235,260,-272.5,707.5,477.49
John Downing,competitions-view?id=847,John Downing,1990,03/06/2015,2015 Arnold - Pro Raw Challenge,1.,R-O,-83,82.00,255,-270,270,167.5,-177.5,177.5,250,262.5,-272.5,710,477.40
John Downing,competitions-view?id=860,John Downing,1990,07/17/2014,2014 Raw Nationals,4.,R-O,-83,81.60,252.5,262.5,-272.5,157.5,165,170,-260,260,-275,692.5,467.02
John Downing,competitions-view?id=357,John Downing,1990,02/28/2014,Arnold 2014-Raw Challenge,3.,R-O,-83,81.40,262.5,,,152.5,,,250,,,665,449.14
John Downing,competitions-view?id=500,John Downing,1990,07/19/2013,2013 Raw Nationals,2.,R-O,-83,80.90,250,,,162.5,,,265,,,677.5,459.28
John Downing,competitions-view?id=447,John Downing,1990,03/01/2013,Arnold - Ohio Ironman,-,R-JR,-82.5,80.60,,,,160,,,232.5,,,392.5,266.70
John Downing,competitions-view?id=613,John Downing,1990,01/01/2012,OH STATE,-,R-O,-82.5,80.29,238.1,,,156.5,,,254,,,648.6,441.79
David Alberts,competitions-view?id=1354,David Alberts,1991,10/13/2016,Raw Nationals 2016,8.,R-O,-83,81.36,245,262.5,272.5,155,162.5,-170,260,-277.5,-277.5,695,469.54
David Alberts,competitions-view?id=1291,David Alberts,1991,07/23/2016,5th Annual Central Florida Powerlifting Championships,1.,R-O,-83,80.60,245,260,265,155,-167.5,-167.5,260,275,-280,695,472.25
Ross Leppala,competitions-view?id=1354,Ross Leppala,1984,10/13/2016,Raw Nationals 2016,9.,R-O,-83,82.90,240,252.5,-262.5,175,-182.5,-182.5,247.5,260,265,692.5,462.59
Ross Leppala,competitions-view?id=1199,Ross Leppala,1984,04/30/2016,32nd Alaska State Championship,1.,R-O,-93,87.00,225,237.5,247.5,177.5,-187.5,-187.5,225,237.5,250,675,438.68
Ross Leppala,competitions-view?id=1122,Ross Leppala,1984,03/04/2016,Arnold - StartingStrength.com Pro Raw Challenge,6.,R-O,-93,83.30,235,247.5,-257.5,167.5,177.5,-182.5,235,250,257.5,682.5,454.61
Ross Leppala,competitions-view?id=992,Ross Leppala,1984,10/15/2015,2015 Raw Nationals,9.,R-O,-83,82.90,232.5,247.5,257.5,165,175,-182.5,235,250,-260,682.5,455.91
Ross Leppala,competitions-view?id=745,Ross Leppala,1984,12/06/2014,Southside Winter Classic,1.,R-O,-90,87.50,260,,,177.5,,,257.5,,,695,450.29
Ross Leppala,competitions-view?id=722,Ross Leppala,1984,10/11/2014,2014 Alaska Fitness Expo,1.,R-O,-90,87.70,,,,,,,245,,,245,158.54
Ross Leppala,competitions-view?id=860,Ross Leppala,1984,07/17/2014,2014 Raw Nationals,7.,R-O,-83,82.60,225,240,250,165,175,182.5,225,240,250,682.5,456.87
Ross Leppala,competitions-view?id=385,Ross Leppala,1984,04/26/2014,Alaska State Championship,1.,R-O,-82.5,82.50,242.5,,,177.5,,,237.5,,,657.5,440.46
Ross Leppala,competitions-view?id=530,Ross Leppala,1984,12/07/2013,2013 USAPL Southside Winter Classic,-,R-O,-82.5,82.30,235,,,182.5,,,225,,,642.5,431.05
Ross Leppala,competitions-view?id=473,Ross Leppala,1984,04/20/2013,2013 USAPL Alaska State Championships,-,R-O,-82.5,82.20,227.5,,,175,,,230,,,632.5,424.66
Ross Leppala,competitions-view?id=616,Ross Leppala,1984,08/03/2012,RAW NATIONALS,-,R-O,-83,82.10,200,,,172.5,,,227.5,,,600,403.14
Ross Leppala,competitions-view?id=563,Ross Leppala,1984,01/01/2012,2012 USAPL Alaska State Powerlifting Championships,-,R-O,-82.5,81.80,215,,,170,,,227.5,,,612.5,412.46
Grant Garner,competitions-view?id=1354,Grant Garner,1990,10/13/2016,Raw Nationals 2016,10.,R-O,-83,82.10,230,242.5,255,150,157.5,165,245,252.5,262.5,682.5,458.57
Grant Garner,competitions-view?id=1253,Grant Garner,1990,06/11/2016,Badger Open 2016,1.,R-O,-83,82.10,222.5,240,250,152.5,-165,-165,240,255,-265,657.5,441.77
