Name,Link,Name,YOB,Date,Competition,Placing,Division,Weightclass,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points
Hannah Ghindea,competitions-view?id=858,Hannah Ghindea,1992,06/05/2015,2015 IPF Classic (Raw) Worlds,1.,R-JR,-72,69.10,120,130,135,60,65,-70,155,162.5,170,370,371.41
Hannah Ghindea,competitions-view?id=759,Hannah Ghindea,1992,01/10/2015,2015 LOUISIANA STATE POWERLIFTING CHAMPIONSHIP,1.,R-O,-72,70.90,120,,,60,,,167.5,,,347.5,342.70
Hannah Ghindea,competitions-view?id=860,Hannah Ghindea,1992,07/17/2014,2014 Raw Nationals,5.,R-JR,-72,68.30,100,107.5,-115,57.5,62.5,65,137.5,150,157.5,330,333.99
Hannah Ghindea,competitions-view?id=387,Hannah Ghindea,1992,04/12/2014,THE BATTLE OF THE GREAT LAKES XVII,4.,R-JR,-75,74.80,106.6,,,61.2,,,145.2,,,313,298.04
Jenny Nocas,competitions-view?id=992,Jenny Nocas,1993,10/15/2015,2015 Raw Nationals,4.,R-JR,-72,69.50,130,137.5,142.5,85,87.5,90,145,155,-165,387.5,387.42
Jenny Nocas,competitions-view?id=904,Jenny Nocas,1993,07/11/2015,USAPL Baltimore Raw Open,1.,R-O,-72,71.70,122.5,130,137.5,85,-90,-90,142.5,152.5,-160,375,367.05
Jenny Nocas,competitions-view?id=767,Jenny Nocas,1993,02/14/2015,RMLC Raw Collegiate Invitational,1.,R-JR,-72,70.00,135,,,87.5,,,157.5,,,380,378.02
Jenny Nocas,competitions-view?id=860,Jenny Nocas,1993,07/17/2014,2014 Raw Nationals,2.,R-JR,-84,79.50,117.5,125,-132.5,72.5,77.5,80,135,145,155,360,330.55
Jenny Nocas,competitions-view?id=405,Jenny Nocas,1993,06/01/2014,IPF Raw Worlds 2014 - Potchefstroom- South Africa,2.,R-JR,-84,78.70,130,,,80,,,147.5,,,357.5,330.15
Jenny Nocas,competitions-view?id=500,Jenny Nocas,1993,07/19/2013,2013 Raw Nationals,11.,R-JR,-72,71.00,102.5,,,70,,,132.5,,,305,300.49
Lindsey Raker,competitions-view?id=992,Lindsey Raker,1995,10/15/2015,2015 Raw Nationals,5.,R-JR,-72,70.40,125,-132.5,-132.5,77.5,80,-82.5,162.5,170,-185,375,371.63
Lindsey Raker,competitions-view?id=1473,Lindsey Raker,1995,07/07/2015,13th Annual IPF/NAPF North American Regional Powerlifting Championships,1.,R-JR,-72,70.61,117.5,125,-130,72.5,67.5,-70,117.5,125,132.5,330,326.34
Lindsey Raker,competitions-view?id=767,Lindsey Raker,1995,02/14/2015,RMLC Raw Collegiate Invitational,1.,R-T3,-72,70.90,130,,,72.5,,,170,,,372.5,367.36
Lindsey Raker,competitions-view?id=753,Lindsey Raker,1995,11/15/2014,2014 MO USAPL Rivers Edge,2.,R-T3,-67.5,66.60,,,,70,,,,,,70,72.14
Hannah Kleman,competitions-view?id=992,Hannah Kleman,1994,10/15/2015,2015 Raw Nationals,6.,R-JR,-72,65.60,-112.5,-112.5,112.5,65,72.5,-80,152.5,162.5,172.5,357.5,372.52
Audrey Carpenter,competitions-view?id=992,Audrey Carpenter,1993,10/15/2015,2015 Raw Nationals,7.,R-JR,-72,70.20,107.5,120,130,55,65,-75,-132.5,145,-155,340,337.59
Kaila Roberts,competitions-view?id=992,Kaila Roberts,1994,10/15/2015,2015 Raw Nationals,8.,R-JR,-72,71.20,130,135,-142.5,55,57.5,60,132.5,140,-142.5,335,329.44
Kaila Roberts,competitions-view?id=877,Kaila Roberts,1994,08/22/2015,2015 USAPL Future Summer Shakedown,1.,R-JR,-72,72.00,125,127.5,130,-55,55,57.5,110,,,297.5,290.36
Kaila Roberts,competitions-view?id=387,Kaila Roberts,1994,04/12/2014,THE BATTLE OF THE GREAT LAKES XVII,5.,R-JR,-75,74.80,93,,,54.4,,,133.8,,,281.2,267.76
Emily Krysa,competitions-view?id=992,Emily Krysa,1992,10/15/2015,2015 Raw Nationals,33.,R-O,-72,68.70,127.5,-137.5,-137.5,60,62.5,-65,137.5,142.5,-147.5,332.5,335.13
Emily Krysa,competitions-view?id=1281,Emily Krysa,1992,07/18/2015,Gym and TLS Raw Challenge,1.,R-JR,-72,67.80,117.5,127.5,137.5,55,57.5,60,127.5,137.5,145,342.5,348.46
Mercedes Vandaver,competitions-view?id=992,Mercedes Vandaver,1994,10/15/2015,2015 Raw Nationals,10.,R-JR,-72,71.70,102.5,107.5,115,72.5,80,-82.5,112.5,127.5,137.5,332.5,325.45
Johanna Fleischman,competitions-view?id=992,Johanna Fleischman,0000,10/15/2015,2015 Raw Nationals,11.,R-JR,-72,68.60,100,107.5,115,60,62.5,-65,130,142.5,-150,320,322.88
Johanna Fleischman,competitions-view?id=894,Johanna Fleischman,0000,07/18/2015,CA State Games Powerlifting,4.,R-O,-72,68.60,100,105,110,-57.5,57.5,60,132.5,142.5,147.5,317.5,320.36
Johanna Fleischman,competitions-view?id=872,Johanna Fleischman,0000,05/23/2015,USAPL Boss of Norcal,5.,R-O,-72,68.90,97.5,100,105,50,52.5,55,127.5,137.5,142.5,302.5,304.28
Jackeline Landon,competitions-view?id=992,Jackeline Landon,1991,10/15/2015,2015 Raw Nationals,12.,R-JR,-72,69.60,95,102.5,107.5,50,52.5,-55,132.5,142.5,145,305,304.63
Jackeline Landon,competitions-view?id=754,Jackeline Landon,1991,11/22/2014,2014 New England Open PL Championships,8.,R-JR,-75,71.00,92.5,,,47.5,,,137.5,,,277.5,273.39
Rhianna Poe,competitions-view?id=992,Rhianna Poe,0000,10/15/2015,2015 Raw Nationals,13.,R-JR,-72,69.20,102.5,-107.5,-107.5,-57.5,57.5,60,130,135,137.5,300,300.84
Rhianna Poe,competitions-view?id=901,Rhianna Poe,0000,07/11/2015,Liberty Games,1.,R-JR,-72,68.50,97.5,105,-112.5,52.5,60,-62.5,125,-140,-140,290,292.90
Allison Hazel,competitions-view?id=992,Allison Hazel,0000,10/15/2015,2015 Raw Nationals,14.,R-JR,-72,67.50,-85,85,95,52.5,60,-70,107.5,122.5,140,295,301.08
Allison Hazel,competitions-view?id=890,Allison Hazel,0000,08/01/2015,Ironwork's Open 2015,3.,R-O,-72,72.00,95,105,112.5,52.5,60,70,110,120,130,312.5,305.00
Morgan Kadoun,competitions-view?id=992,Morgan Kadoun,1995,10/15/2015,2015 Raw Nationals,51.,R-O,-72,69.70,102.5,110,115,62.5,-70,-70,102.5,112.5,-117.5,290,289.36
Morgan Kadoun,competitions-view?id=797,Morgan Kadoun,1995,03/13/2015,2015 SD State Meet PL,1.,R-T3,-72,71.60,107.5,,,70,,,110,,,287.5,281.66
Kylie Behnke,competitions-view?id=992,Kylie Behnke,1995,10/15/2015,2015 Raw Nationals,16.,R-JR,-72,67.30,85,90,95,55,57.5,60,85,107.5,112.5,267.5,273.60
Julia Shropshire,competitions-view?id=992,Julia Shropshire,1994,10/15/2015,2015 Raw Nationals,1.,R-JR,-84,82.10,157.5,-170,-170,70,75,80,157.5,175,185,422.5,381.22
GINA AVERSA,competitions-view?id=992,GINA AVERSA,0000,10/15/2015,2015 Raw Nationals,6.,R-O,-84,78.70,145,-155,155,65,70,75,175,-190,190,420,387.87
GINA AVERSA,competitions-view?id=894,GINA AVERSA,0000,07/18/2015,CA State Games Powerlifting,1.,R-JR,-84,78.40,125,137.5,145,52.5,62.5,67.5,160,175,-182.5,387.5,358.67
Pomrening Stacie,competitions-view?id=992,Pomrening Stacie,1992,10/15/2015,2015 Raw Nationals,7.,R-O,-84,81.10,122.5,135,145,90,97.5,-102.5,147.5,160,175,417.5,379.17
Pomrening Stacie,competitions-view?id=878,Pomrening Stacie,1992,08/22/2015,Wolf Open,1.,R-O,-84,81.50,108.9,120.2,129.3,79.4,95.3,-99.8,136.1,149.7,161,385.6,349.23
Stephanie Mahan,competitions-view?id=992,Stephanie Mahan,1992,10/15/2015,2015 Raw Nationals,4.,R-JR,-84,82.90,137.5,145,152.5,70,75,77.5,145,155,165,395,354.59
Stephanie Mahan,competitions-view?id=858,Stephanie Mahan,1992,06/05/2015,2015 IPF Classic (Raw) Worlds,6.,R-JR,-84,82.60,132.5,140,147.5,70,75,80,140,152.5,157.5,385,346.27
Stephanie Mahan,competitions-view?id=728,Stephanie Mahan,1992,10/25/2014,2014 GA & Southern States BP & PL Championships,3.,R-JR,-82.5,82.10,130,,,70,,,65,,,265,239.11
Stephanie Mahan,competitions-view?id=860,Stephanie Mahan,1992,07/17/2014,2014 Raw Nationals,1.,R-JR,-84,83.60,127.5,137.5,-142.5,65,70,75,137.5,147.5,157.5,370,330.74
Stephanie Mahan,competitions-view?id=405,Stephanie Mahan,1992,06/01/2014,IPF Raw Worlds 2014 - Potchefstroom- South Africa,1.,R-JR,-84,82.00,142.5,,,72.5,,,155,,,370,334.04
Stephanie Mahan,competitions-view?id=461,Stephanie Mahan,1992,03/23/2013,2013 Battle on the Border VI,-,R-JR,-75,73.50,115,,,57.5,,,127.5,,,300,288.87
Ebony Sylvester,competitions-view?id=992,Ebony Sylvester,1994,10/15/2015,2015 Raw Nationals,14.,R-O,-84,81.10,112.5,125,-132.5,70,-77.5,-77.5,170,182.5,-195,377.5,342.85
Ebony Sylvester,competitions-view?id=902,Ebony Sylvester,1994,06/26/2015,Summer Showdown,3.,R-O,-84,79.40,,,,,,,-175,175,182.5,182.5,167.70
Ebony Sylvester,competitions-view?id=853,Ebony Sylvester,1994,05/23/2015,Battle of Legends,1.,R-O,-84,78.74,93,106.6,120.2,56.7,68,-72.6,156.5,170.1,183.7,371.9,343.38
Ebony Sylvester,competitions-view?id=759,Ebony Sylvester,1994,01/10/2015,2015 LOUISIANA STATE POWERLIFTING CHAMPIONSHIP,1.,R-O,-84,75.60,110,,,67.5,,,167.5,,,345,326.34
Ebony Sylvester,competitions-view?id=434,Ebony Sylvester,1994,09/20/2014,IRON WARS,2.,R-JR,-75,73.30,90,,,62.5,,,162.5,,,315,303.85
Jessica Eberhart,competitions-view?id=992,Jessica Eberhart,1993,10/15/2015,2015 Raw Nationals,6.,R-JR,-84,76.50,137.5,145,147.5,65,70,72.5,142.5,155,-162.5,375,352.16
Jessica Eberhart,competitions-view?id=1174,Jessica Eberhart,1993,08/15/2015,2015 USAPL Limitless Championship,1.,R-O,-84,73.00,122.5,132.5,137.5,65,-72.5,-72.5,130,145,157.5,360,348.19
Mayra Loaiza,competitions-view?id=992,Mayra Loaiza,1994,10/15/2015,2015 Raw Nationals,7.,R-JR,-84,77.00,125,135,140,55,-60,60,127.5,137.5,145,345,322.71
Mayra Loaiza,competitions-view?id=769,Mayra Loaiza,1994,02/14/2015,USAPL NE Regional Collegiate Championships - Scranton,1.,R-JR,-84,78.20,135,,,55,,,137.5,,,327.5,303.56
Sarah Ferrell,competitions-view?id=992,Sarah Ferrell,1994,10/15/2015,2015 Raw Nationals,8.,R-JR,-84,77.30,105,112.5,-117.5,60,-65,67.5,137.5,147.5,-155,327.5,305.66
Sarah Ferrell,competitions-view?id=813,Sarah Ferrell,1994,04/18/2015,USAPL Terrapin Invitational,1.,R-O,-84,72.30,87.5,-97.5,105,60,65,70,132.5,140,-152.5,315,306.62
Sarah Ferrell,competitions-view?id=731,Sarah Ferrell,1994,11/01/2014,2014 Maryland State Powerlifting Championship,1.,R-T3,-67.5,67.20,97.5,,,65,,,150,,,312.5,319.97
Sarah Ferrell,competitions-view?id=409,Sarah Ferrell,1994,06/14/2014,2014 Colosseum Push-Pull,1.,R-T3,-75,73.50,,,,60,,,137.5,,,197.5,190.17
Sarah Ferrell,competitions-view?id=381,Sarah Ferrell,1994,04/12/2014,2014 Equinox Open,1.,R-T3,-75,74.30,70,,,52.5,,,130,,,252.5,241.47
Heather Monk,competitions-view?id=992,Heather Monk,1994,10/15/2015,2015 Raw Nationals,1.,R-JR,84+,93.50,150,157.5,165,60,65,67.5,167.5,180,-190,412.5,351.16
Heather Monk,competitions-view?id=877,Heather Monk,1994,08/22/2015,2015 USAPL Future Summer Shakedown,1.,R-O,84+,90.30,-140,140,-162.5,50,52.5,-70,155,170,-190,362.5,312.80
Rebecka Cook,competitions-view?id=992,Rebecka Cook,1993,10/15/2015,2015 Raw Nationals,2.,R-JR,84+,117.80,150,155,162.5,65,72.5,75,142.5,150,-155,387.5,310.89
Rebecka Cook,competitions-view?id=916,Rebecka Cook,1993,06/13/2015,Badger Open 2015,1.,R-O,84+,131.30,155,165,172.5,65,70,75,135,145,155,402.5,316.73
Meredith Lemon,competitions-view?id=992,Meredith Lemon,0000,10/15/2015,2015 Raw Nationals,3.,R-JR,84+,108.20,117.5,130,-140,-85,-92.5,-92.5,-165,-165,-165,0,0.00
Meredith Lemon,competitions-view?id=887,Meredith Lemon,0000,08/15/2015,NE USAPL Patriot Open,1.,R-O,84+,100.50,92.5,110,-125,75,82.5,-100,145,160,-167.5,352.5,293.07
Lisa Rothman,competitions-view?id=992,Lisa Rothman,1975,10/15/2015,2015 Raw Nationals,1.,R-O,-47,46.50,110,115,122.5,65,-67.5,-67.5,147.5,-152.5,-152.5,335,454.03
Lisa Rothman,competitions-view?id=682,Lisa Rothman,1975,03/14/2015,2015 Florida State Championships,1.,R-O,-47,46.50,95,100,-106,-62.5,62.5,-63.5,140,-146,146,308.5,418.11
Kelley Sherwin,competitions-view?id=992,Kelley Sherwin,1972,10/15/2015,2015 Raw Nationals,6.,R-O,-47,45.70,82.5,90,-92.5,50,55,-60,112.5,122.5,130,275,377.30
Kelley Sherwin,competitions-view?id=916,Kelley Sherwin,1972,06/13/2015,Badger Open 2015,1.,R-O,-47,45.90,82.5,92.5,-95,47.5,55,-60,107.5,117.5,125,272.5,372.73
Kelley Sherwin,competitions-view?id=408,Kelley Sherwin,1972,06/14/2014,Badger Open 2014,1.,R-M1A,-52,50.50,90,,,60,,,120,,,270,344.25
Janel Brown,competitions-view?id=992,Janel Brown,1973,10/15/2015,2015 Raw Nationals,1.,R-M1A,-57,55.70,92.5,105,110,55,60,-62.5,125,137.5,-145,307.5,363.34
Janel Brown,competitions-view?id=892,Janel Brown,1973,07/26/2015,2015 Brown's Gym Qualifier for Nationals,1.,R-M1A,-43,25.40,36,41.1,45.3,25.7,27.8,28.8,54.5,61.7,,135.8,202.83
Janel Brown,competitions-view?id=532,Janel Brown,1973,12/07/2013,2013 American Open,-,R-M1A,-60,60.00,120,,,60,,,153,,,333,371.26
Janel Brown,competitions-view?id=616,Janel Brown,1973,08/03/2012,RAW NATIONALS,-,R-O,-63,57.30,117.5,,,60,,,142.5,,,320,369.79
Shannan D'Annunzio,competitions-view?id=992,Shannan D'Annunzio,1971,10/15/2015,2015 Raw Nationals,2.,R-M1A,-57,56.30,-90,90,95,62.5,67.5,-70,122.5,-132.5,132.5,295,345.65
Shannan D'Annunzio,competitions-view?id=902,Shannan D'Annunzio,1971,06/26/2015,Summer Showdown,1.,R-M,-63,61.40,92.5,100,-105,67.5,70,72.5,122.5,137.5,140,312.5,342.25
Shannan D'Annunzio,competitions-view?id=791,Shannan D'Annunzio,1971,03/14/2015,SE States BP,2.,R-M1A,-30,0.00,,,,67.5,,,,,,67.5,0.00
Shannan D'Annunzio,competitions-view?id=728,Shannan D'Annunzio,1971,10/25/2014,2014 GA & Southern States BP & PL Championships,1.,R-M1A,-60,59.60,95,,,65,,,137.5,,,297.5,333.41
Shannan D'Annunzio,competitions-view?id=860,Shannan D'Annunzio,1971,07/17/2014,2014 Raw Nationals,1.,R-M1A,-57,56.50,75,85,-90,55,-60,60,105,117.5,122.5,267.5,312.55
Shannan D'Annunzio,competitions-view?id=527,Shannan D'Annunzio,1971,11/09/2013,2013 USAPL Georgia & Southern States,-,R-M1A,-56,55.80,82.5,,,57.5,,,117.5,,,257.5,303.82
Shannan D'Annunzio,competitions-view?id=461,Shannan D'Annunzio,1971,03/23/2013,2013 Battle on the Border VI,-,R-O,-56,54.40,80,,,52.5,,,115,,,247.5,297.89
Shannan D'Annunzio,competitions-view?id=553,Shannan D'Annunzio,1971,12/01/2012,2012 American Open,-,R-M1A,-56,54.70,75,,,50,,,107.5,,,232.5,278.65
Jenny Skaufel,competitions-view?id=992,Jenny Skaufel,1972,10/15/2015,2015 Raw Nationals,3.,R-M1A,-57,56.70,90,102.5,-110,52.5,57.5,-60,117.5,-135,-135,277.5,323.34
Theresa Ball,competitions-view?id=992,Theresa Ball,1973,10/15/2015,2015 Raw Nationals,4.,R-M1A,-57,55.10,75,80,85,45,47.5,50,85,90,-95,225,268.11
Theresa Ball,competitions-view?id=869,Theresa Ball,1973,08/27/2015,Alaska State Fair PL Challenge,2.,R-O,-57,56.20,80,-82.5,82.5,45,47.5,50,80,82.5,90,222.5,261.06
Theresa Ball,competitions-view?id=722,Theresa Ball,1973,10/11/2014,2014 Alaska Fitness Expo,1.,R-M1A,-56,55.20,,,,52.5,,,,,,52.5,62.48
Theresa Ball,competitions-view?id=860,Theresa Ball,1973,07/17/2014,2014 Raw Nationals,2.,R-M1A,-57,55.70,77.5,82.5,87.5,47.5,50,52.5,102.5,110,112.5,252.5,298.35
Theresa Ball,competitions-view?id=385,Theresa Ball,1973,04/26/2014,Alaska State Championship,1.,R-M1A,-56,54.80,80,,,47.5,,,102.5,,,230,275.24
Theresa Ball,competitions-view?id=530,Theresa Ball,1973,12/07/2013,2013 USAPL Southside Winter Classic,-,R-M1A,-56,55.00,75,,,47.5,,,100,,,222.5,265.51
Theresa Ball,competitions-view?id=473,Theresa Ball,1973,04/20/2013,2013 USAPL Alaska State Championships,-,R-M1A,-56,54.70,77.5,,,42.5,,,115,,,235,281.65
Theresa Ball,competitions-view?id=522,Theresa Ball,1973,01/01/2013,Southside Strength & Fitness Raw Bench Press Challenge,-,R-M1A,-56,55.00,,,,47.5,,,,,,47.5,56.68
Theresa Ball,competitions-view?id=563,Theresa Ball,1973,01/01/2012,2012 USAPL Alaska State Powerlifting Championships,-,R-O,-56,55.80,52.5,,,40,,,97.5,,,190,224.18
Jennifer Thompson,competitions-view?id=992,Jennifer Thompson,1973,10/15/2015,2015 Raw Nationals,1.,R-M1A,-63,61.90,130,140,145,125,-137.5,137.5,160,190,-200,472.5,514.27
Jennifer Thompson,competitions-view?id=902,Jennifer Thompson,1973,06/26/2015,Summer Showdown,1.,R-O,-63,61.60,,,,125,137.5,-143,,,,137.5,150.22
Jennifer Thompson,competitions-view?id=858,Jennifer Thompson,1973,06/05/2015,2015 IPF Classic (Raw) Worlds,1.,R-O,-63,61.40,130,140,142.5,125,137.5,140.5,160,190,197.5,480.5,526.24
Jennifer Thompson,competitions-view?id=847,Jennifer Thompson,1973,03/06/2015,2015 Arnold - Pro Raw Challenge,1.,R-O,-63,61.20,130,142.5,-150,125,-137.5,137.5,160,190,-202.5,470,516.06
Jennifer Thompson,competitions-view?id=860,Jennifer Thompson,1973,07/17/2014,2014 Raw Nationals,1.,R-O,-63,61.50,130,142.5,-147.5,125,137.5,140,160,190,202.5,485,530.54
Jennifer Thompson,competitions-view?id=405,Jennifer Thompson,1973,06/01/2014,IPF Raw Worlds 2014 - Potchefstroom- South Africa,1.,R-M1A,-63,60.70,142.5,,,137.5,,,190,,,470,519.30
Jennifer Thompson,competitions-view?id=357,Jennifer Thompson,1973,02/28/2014,Arnold 2014-Raw Challenge,1.,R-M1A,-63,60.80,147.5,,,140,,,192.5,,,480,529.68
Jennifer Thompson,competitions-view?id=369,Jennifer Thompson,1973,02/28/2014,Arnold - SSP  Nutrition Pro Raw Benchpress -,1.,R-M1A,-63,60.80,,,,140,,,,,,140,154.49
Jennifer Thompson,competitions-view?id=500,Jennifer Thompson,1973,07/19/2013,2013 Raw Nationals,1.,R-O,-63,61.40,145,,,135,,,195,,,475,520.22
Jennifer Thompson,competitions-view?id=444,Jennifer Thompson,1973,03/01/2013,Arnold Raw Challenge,-,R-O,-67.5,60.60,145,,,137,,,197.5,,,479.5,530.47
Jennifer Thompson,competitions-view?id=511,Jennifer Thompson,1973,01/01/2013,2013 USAPL Bench Press Nationals,-,R-O,-67.5,62.30,,,,137.5,,,,,,137.5,148.93
Jennifer Thompson,competitions-view?id=516,Jennifer Thompson,1973,01/01/2013,22.00,-,R-M1A,-67.5,61.51,142.5,,,137.5,,,190,,,470,514.04
Jennifer Thompson,competitions-view?id=616,Jennifer Thompson,1973,08/03/2012,RAW NATIONALS,-,R-O,-63,60.00,143.5,,,132.5,,,190,,,466,519.54
Jennifer Thompson,competitions-view?id=583,Jennifer Thompson,1973,03/02/2012,Arnold Raw Challenge,-,R-O,-60,59.80,142.5,,,136.5,,,195,,,474,529.84
Jennifer Thompson,competitions-view?id=639,Jennifer Thompson,1973,01/01/2012,WMN WORLD CLASSIC CUP,-,R-O,-67.5,61.60,142.5,,,132.5,,,192.5,,,467.5,510.74
Priscilla Ribic,competitions-view?id=992,Priscilla Ribic,1972,10/15/2015,2015 Raw Nationals,1.,R-M1A,-72,71.90,130,142.5,,102.5,110,116,160,,,418.5,408.83
Priscilla Ribic,competitions-view?id=858,Priscilla Ribic,1972,06/05/2015,2015 IPF Classic (Raw) Worlds,1.,R-M1,-72,71.50,142.5,152.5,160,102.5,112.5,115.5,-182.5,182.5,202.5,478,468.73
Priscilla Ribic,competitions-view?id=860,Priscilla Ribic,1972,07/17/2014,2014 Raw Nationals,1.,R-M1A,-72,71.80,150,,,100,,,182.5,,,432.5,422.94
Priscilla Ribic,competitions-view?id=563,Priscilla Ribic,1972,01/01/2012,2012 USAPL Alaska State Powerlifting Championships,-,R-O,-75,75.00,65,,,65,,,65,,,195,185.37
Leah Lutz,competitions-view?id=992,Leah Lutz,1975,10/15/2015,2015 Raw Nationals,17.,R-O,-72,64.90,137.5,147.5,-150,77.5,-82.5,-82.5,140,147.5,152.5,377.5,396.49
Leah Lutz,competitions-view?id=872,Leah Lutz,1975,05/23/2015,USAPL Boss of Norcal,1.,R-O,-63,62.90,135,145,-150,70,75,-80,142.5,152.5,-157.5,372.5,400.55
Dana Singleton,competitions-view?id=992,Dana Singleton,1975,10/15/2015,2015 Raw Nationals,3.,R-M1A,-72,68.50,117.5,132.5,137.5,62.5,72.5,75,150,160,-165,372.5,376.23
Dana Singleton,competitions-view?id=817,Dana Singleton,1975,04/18/2015,PA State Championships,1.,R-O,-72,67.90,117.5,-127.5,132.5,60,65,70,147.5,157.5,-167.5,360,365.87
Dana Singleton,competitions-view?id=860,Dana Singleton,1975,07/17/2014,2014 Raw Nationals,20.,R-O,-72,66.80,100,-115,120,57.5,62.5,-70,142.5,152.5,-160,335,344.48
Dana Singleton,competitions-view?id=372,Dana Singleton,1975,03/08/2014,The Guerilla Fitness Raw Nationals Qualifier,1.,R-O,-75,74.80,,,,,,,,,,0,0.00
Lucky Sodhi,competitions-view?id=992,Lucky Sodhi,1971,10/15/2015,2015 Raw Nationals,25.,R-O,-72,71.10,120,122.5,-125,62.5,67.5,-70,155,162.5,-165,352.5,346.97
Kerri Cuddy,competitions-view?id=992,Kerri Cuddy,1973,10/15/2015,2015 Raw Nationals,5.,R-M1A,-72,69.00,125,127.5,-130,60,62.5,-65,140,147.5,155,345,346.66
Kerri Cuddy,competitions-view?id=1612,Kerri Cuddy,1973,04/11/2015,2015 Equinox Open,5.,R-O,-72,70.20,120,125,127.5,55,60,-62.5,140,147.5,152,339.5,337.09
Kerri Cuddy,competitions-view?id=731,Kerri Cuddy,1973,11/01/2014,2014 Maryland State Powerlifting Championship,1.,R-M1A,-67.5,65.20,120,,,55,,,137.5,,,312.5,327.09
Karen Weeden,competitions-view?id=992,Karen Weeden,1973,10/15/2015,2015 Raw Nationals,6.,R-M1A,-72,69.60,120,-127.5,-130,72.5,-77.5,-77.5,137.5,-145,145,337.5,337.10
Karen Weeden,competitions-view?id=726,Karen Weeden,1973,10/25/2014,USAPL Best  of the Midwest,1.,R-M1A,-75,71.10,120,,,70,,,150,,,340,334.66
Denise Montini,competitions-view?id=992,Denise Montini,1973,10/15/2015,2015 Raw Nationals,7.,R-M1A,-72,70.30,62.5,67.5,-72.5,32.5,35,37.5,72.5,80,87.5,192.5,190.94
Denise Montini,competitions-view?id=879,Denise Montini,1973,08/22/2015,New England Open,2.,R-M1A,-72,69.90,57.5,62.5,35,,37.5,-40,72.5,77.5,-82.5,177.5,176.75
Denise Montini,competitions-view?id=855,Denise Montini,1973,05/30/2015,MA & RI Open State Championships,5.,R-M,-72,71.10,60,65,-40,35,37.5,,75,80,85,187.5,184.56
Denise Montini,competitions-view?id=801,Denise Montini,1973,02/28/2015,Winter Classic,1.,R-M1A,-72,69.80,60,,,37.5,,,85,,,182.5,181.92
Alicia Webb,competitions-view?id=992,Alicia Webb,1971,10/15/2015,2015 Raw Nationals,1.,R-M1A,-84,82.60,185,190,-192.5,100,107.5,-112.5,187.5,195,200,497.5,447.45
Alicia Webb,competitions-view?id=902,Alicia Webb,1971,06/26/2015,Summer Showdown,1.,R-M,-84,83.50,180,185,187.5,105,107.5,-110,187.5,192.5,200,495,442.73
Alicia Webb,competitions-view?id=858,Alicia Webb,1971,06/05/2015,2015 IPF Classic (Raw) Worlds,1.,R-M1,-84,83.10,177.5,185,187.5,102.5,110,-110,182.5,192.5,200,497.5,446.06
Alicia Webb,competitions-view?id=847,Alicia Webb,1971,03/06/2015,2015 Arnold - Pro Raw Challenge,-,R-M1,-84,82.20,-192.5,-192.5,-192.5,102.5,-105,105,192.5,195,200,0,0.00
Alicia Webb,competitions-view?id=728,Alicia Webb,1971,10/25/2014,2014 GA & Southern States BP & PL Championships,1.,R-M1A,-82.5,81.50,200,,,100,,,197.5,,,497.5,450.64
Alicia Webb,competitions-view?id=860,Alicia Webb,1971,07/17/2014,2014 Raw Nationals,2.,R-M1A,-84,81.80,182.5,-192.5,-192.5,85,92.5,97.5,180,185,190,470,424.88
Alicia Webb,competitions-view?id=405,Alicia Webb,1971,06/01/2014,IPF Raw Worlds 2014 - Potchefstroom- South Africa,1.,R-M1A,-84,82.60,182.5,,,100,,,187.5,,,470,422.72
Alicia Webb,competitions-view?id=384,Alicia Webb,1971,03/22/2014,USAPL Battle on the Border VIII,1.,R-O,-90,90.00,185.5,,,95,,,188,,,468.5,404.83
Alicia Webb,competitions-view?id=527,Alicia Webb,1971,11/09/2013,2013 USAPL Georgia & Southern States,-,R-M1A,-90,88.10,185,,,92.5,,,177.5,,,455,396.76
Alicia Webb,competitions-view?id=461,Alicia Webb,1971,03/23/2013,2013 Battle on the Border VI,-,R-O,-90,88.50,177.5,,,85,,,175,,,437.5,380.76
Alicia Webb,competitions-view?id=553,Alicia Webb,1971,12/01/2012,2012 American Open,-,R-M1A,-90,89.30,175,,,87.5,,,187.5,,,450,390.11
Alicia Webb,competitions-view?id=557,Alicia Webb,1971,10/06/2012,2012 Georgia & Southern States,-,R-M1A,-90,89.80,170,,,75,,,175,,,420,363.26
Nikkie Durbin,competitions-view?id=992,Nikkie Durbin,1972,10/15/2015,2015 Raw Nationals,2.,R-M1A,-84,80.60,115,125,-130,55,57.5,-60,125,137.5,150,332.5,302.97
Nikkie Durbin,competitions-view?id=750,Nikkie Durbin,1972,12/13/2014,2014 Holiday Classic,3.,R-O,-75,74.80,117.5,,,57.5,,,125,,,300,285.66
Nikkie Durbin,competitions-view?id=388,Nikkie Durbin,1972,04/26/2014,2014 USAPL Texas State Championships,1.,R-M1A,-75,73.90,110,,,55,,,132.5,,,297.5,285.48
Cathy Cox,competitions-view?id=992,Cathy Cox,1975,10/15/2015,2015 Raw Nationals,21.,R-O,-84,76.80,105,112.5,117.5,57.5,62.5,-65,130,140,147.5,327.5,306.83
